            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2448743.500000000, A.D. 1992-May-01 00:00:00.0000, -6.357973455721298E+08,  3.894469954913891E+08, -4.243622224333714E+07,
2448744.500000000, A.D. 1992-May-02 00:00:00.0000, -6.373998004814193E+08,  3.912262927701526E+08, -4.312333991213030E+07,
2448745.500000000, A.D. 1992-May-03 00:00:00.0000, -6.390334712670720E+08,  3.929757083188569E+08, -4.381034094575839E+07,
2448746.500000000, A.D. 1992-May-04 00:00:00.0000, -6.406978104654926E+08,  3.946946658227383E+08, -4.449722244360390E+07,
2448747.500000000, A.D. 1992-May-05 00:00:00.0000, -6.423922499986992E+08,  3.963826060692725E+08, -4.518398030133820E+07,
2448748.500000000, A.D. 1992-May-06 00:00:00.0000, -6.441162034938273E+08,  3.980389909257237E+08, -4.587060939654915E+07,
2448749.500000000, A.D. 1992-May-07 00:00:00.0000, -6.458690699983395E+08,  3.996633065323035E+08, -4.655710390403241E+07,
2448750.500000000, A.D. 1992-May-08 00:00:00.0000, -6.476502386662405E+08,  4.012550651577727E+08, -4.724345770399384E+07,
2448751.500000000, A.D. 1992-May-09 00:00:00.0000, -6.494590937958033E+08,  4.028138054537061E+08, -4.792966482771026E+07,
2448752.500000000, A.D. 1992-May-10 00:00:00.0000, -6.512950196050577E+08,  4.043390911587468E+08, -4.861571988458538E+07,
2448753.500000000, A.D. 1992-May-11 00:00:00.0000, -6.531574042797546E+08,  4.058305085193837E+08, -4.930161842720984E+07,
2448754.500000000, A.D. 1992-May-12 00:00:00.0000, -6.550456430059859E+08,  4.072876627750900E+08, -4.998735722681244E+07,
2448755.500000000, A.D. 1992-May-13 00:00:00.0000, -6.569591398257418E+08,  4.087101740573828E+08, -5.067293444293799E+07,
2448756.500000000, A.D. 1992-May-14 00:00:00.0000, -6.588973082257526E+08,  4.100976730512049E+08, -5.135834967782193E+07,
2448757.500000000, A.D. 1992-May-15 00:00:00.0000, -6.608595704408723E+08,  4.114497967968213E+08, -5.204360391244066E+07,
2448758.500000000, A.D. 1992-May-16 00:00:00.0000, -6.628453555733986E+08,  4.127661850408736E+08, -5.272869933222024E+07,
2448759.500000000, A.D. 1992-May-17 00:00:00.0000, -6.648540967971501E+08,  4.140464775123323E+08, -5.341363906587295E+07,
2448760.500000000, A.D. 1992-May-18 00:00:00.0000, -6.668852280697074E+08,  4.152903123623621E+08, -5.409842687533483E+07,
2448761.500000000, A.D. 1992-May-19 00:00:00.0000, -6.689381808387091E+08,  4.164973257899317E+08, -5.478306684128028E+07,
2448762.500000000, A.D. 1992-May-20 00:00:00.0000, -6.710123811643312E+08,  4.176671526533116E+08, -5.546756308322982E+07,
2448763.500000000, A.D. 1992-May-21 00:00:00.0000, -6.731072475115008E+08,  4.187994277230203E+08, -5.615191953852877E+07,
2448764.500000000, A.D. 1992-May-22 00:00:00.0000, -6.752221892670578E+08,  4.198937871997063E+08, -5.683613980631046E+07,
2448765.500000000, A.D. 1992-May-23 00:00:00.0000, -6.773566058711390E+08,  4.209498701854946E+08, -5.752022704725774E+07,
2448766.500000000, A.D. 1992-May-24 00:00:00.0000, -6.795098863529233E+08,  4.219673199144067E+08, -5.820418392059048E+07,
2448767.500000000, A.D. 1992-May-25 00:00:00.0000, -6.816814090269269E+08,  4.229457846749594E+08, -5.888801253625478E+07,
2448768.500000000, A.D. 1992-May-26 00:00:00.0000, -6.838705411198747E+08,  4.238849184736887E+08, -5.957171440125535E+07,
2448769.500000000, A.D. 1992-May-27 00:00:00.0000, -6.860766381448098E+08,  4.247843815882123E+08, -6.025529034310569E+07,
2448770.500000000, A.D. 1992-May-28 00:00:00.0000, -6.882990429165207E+08,  4.256438412454060E+08, -6.093874040029831E+07,
2448771.500000000, A.D. 1992-May-29 00:00:00.0000, -6.905370842213721E+08,  4.264629727291079E+08, -6.162206368051890E+07,
2448772.500000000, A.D. 1992-May-30 00:00:00.0000, -6.927900753280092E+08,  4.272414612459072E+08, -6.230525820326534E+07,
2448773.500000000, A.D. 1992-May-31 00:00:00.0000, -6.950573127440643E+08,  4.279790048049524E+08, -6.298832076382254E+07,
2448774.500000000, A.D. 1992-Jun-01 00:00:00.0000, -6.973380758270099E+08,  4.286753181403344E+08, -6.367124687466168E+07,
2448775.500000000, A.D. 1992-Jun-02 00:00:00.0000, -6.996316279184227E+08,  4.293301373141805E+08, -6.435403084660541E+07,
2448776.500000000, A.D. 1992-Jun-03 00:00:00.0000, -7.019372194519395E+08,  4.299432241954063E+08, -6.503666605265412E+07,
2448777.500000000, A.D. 1992-Jun-04 00:00:00.0000, -7.042540929560548E+08,  4.305143697491453E+08, -6.571914536896877E+07,
2448778.500000000, A.D. 1992-Jun-05 00:00:00.0000, -7.065814892240040E+08,  4.310433952219737E+08, -6.640146172736384E+07,
2448779.500000000, A.D. 1992-Jun-06 00:00:00.0000, -7.089186534963127E+08,  4.315301508762292E+08, -6.708360867331541E+07,
2448780.500000000, A.D. 1992-Jun-07 00:00:00.0000, -7.112648405423136E+08,  4.319745126342503E+08, -6.776558082601959E+07,
2448781.500000000, A.D. 1992-Jun-08 00:00:00.0000, -7.136193179773329E+08,  4.323763774726075E+08, -6.844737417775801E+07,
2448782.500000000, A.D. 1992-Jun-09 00:00:00.0000, -7.159813677170805E+08,  4.327356584805651E+08, -6.912898622179988E+07,
2448783.500000000, A.D. 1992-Jun-10 00:00:00.0000, -7.183502858690754E+08,  4.330522802619194E+08, -6.981041593522616E+07,
2448784.500000000, A.D. 1992-Jun-11 00:00:00.0000, -7.207253814994625E+08,  4.333261750371046E+08, -7.049166365641825E+07,
2448785.500000000, A.D. 1992-Jun-12 00:00:00.0000, -7.231059746672671E+08,  4.335572795611118E+08, -7.117273089312243E+07,
2448786.500000000, A.D. 1992-Jun-13 00:00:00.0000, -7.254913940129269E+08,  4.337455328589917E+08, -7.185362008764082E+07,
2448787.500000000, A.D. 1992-Jun-14 00:00:00.0000, -7.278809741108767E+08,  4.338908747535049E+08, -7.253433435840939E+07,
2448788.500000000, A.D. 1992-Jun-15 00:00:00.0000, -7.302740527693360E+08,  4.339932451560110E+08, -7.321487723529184E+07,
2448789.500000000, A.D. 1992-Jun-16 00:00:00.0000, -7.326699684611230E+08,  4.340525840661612E+08, -7.389525240554959E+07,
2448790.500000000, A.D. 1992-Jun-17 00:00:00.0000, -7.350680580601715E+08,  4.340688321737871E+08, -7.457546348701248E+07,
2448791.500000000, A.D. 1992-Jun-18 00:00:00.0000, -7.374676550155401E+08,  4.340419318966383E+08, -7.525551384096415E+07,
2448792.500000000, A.D. 1992-Jun-19 00:00:00.0000, -7.398680880185008E+08,  4.339718286502701E+08, -7.593540643027641E+07,
2448793.500000000, A.D. 1992-Jun-20 00:00:00.0000, -7.422686801284294E+08,  4.338584721496171E+08, -7.661514371998683E+07,
2448794.500000000, A.D. 1992-Jun-21 00:00:00.0000, -7.446687482441249E+08,  4.337018175863302E+08, -7.729472761011969E+07,
2448795.500000000, A.D. 1992-Jun-22 00:00:00.0000, -7.470676027555619E+08,  4.335018265995365E+08, -7.797415938565490E+07,
2448796.500000000, A.D. 1992-Jun-23 00:00:00.0000, -7.494645471927426E+08,  4.332584680455924E+08, -7.865343966670443E+07,
2448797.500000000, A.D. 1992-Jun-24 00:00:00.0000, -7.518588777030230E+08,  4.329717186648614E+08, -7.933256834322685E+07,
2448798.500000000, A.D. 1992-Jun-25 00:00:00.0000, -7.542498822383258E+08,  4.326415638359911E+08, -8.001154448307851E+07,
2448799.500000000, A.D. 1992-Jun-26 00:00:00.0000, -7.566368394297448E+08,  4.322679986936936E+08, -8.069036621101245E+07,
2448800.500000000, A.D. 1992-Jun-27 00:00:00.0000, -7.590190172864122E+08,  4.318510299417617E+08, -8.136903057090180E+07,
2448801.500000000, A.D. 1992-Jun-28 00:00:00.0000, -7.613956720848658E+08,  4.313906786666574E+08, -8.204753340470691E+07,
2448802.500000000, A.D. 1992-Jun-29 00:00:00.0000, -7.637660480745789E+08,  4.308869842690337E+08, -8.272586930591205E+07,
2448803.500000000, A.D. 1992-Jun-30 00:00:00.0000, -7.661293787871563E+08,  4.303400092201759E+08, -8.340403172057320E+07,
2448804.500000000, A.D. 1992-Jul-01 00:00:00.0000, -7.684848905946677E+08,  4.297498437775260E+08, -8.408201325658368E+07,
2448805.500000000, A.D. 1992-Jul-02 00:00:00.0000, -7.708318085675890E+08,  4.291166093288614E+08, -8.475980620728341E+07,
2448806.500000000, A.D. 1992-Jul-03 00:00:00.0000, -7.731693637671882E+08,  4.284404590778369E+08, -8.543740321065281E+07,
2448807.500000000, A.D. 1992-Jul-04 00:00:00.0000, -7.754968003673565E+08,  4.277215755228639E+08, -8.611479789616443E+07,
2448808.500000000, A.D. 1992-Jul-05 00:00:00.0000, -7.778133809618720E+08,  4.269601652975760E+08, -8.679198536644474E+07,
2448809.500000000, A.D. 1992-Jul-06 00:00:00.0000, -7.801183891405442E+08,  4.261564527685127E+08, -8.746896242732827E+07,
2448810.500000000, A.D. 1992-Jul-07 00:00:00.0000, -7.824111294215298E+08,  4.253106738839650E+08, -8.814572757268821E+07,
2448811.500000000, A.D. 1992-Jul-08 00:00:00.0000, -7.846909253220224E+08,  4.244230712542685E+08, -8.882228079533757E+07,
2448812.500000000, A.D. 1992-Jul-09 00:00:00.0000, -7.869571165098413E+08,  4.234938907674643E+08, -8.949862331093138E+07,
2448813.500000000, A.D. 1992-Jul-10 00:00:00.0000, -7.892090557580152E+08,  4.225233795661720E+08, -9.017475726196201E+07,
2448814.500000000, A.D. 1992-Jul-11 00:00:00.0000, -7.914461060935545E+08,  4.215117850273630E+08, -9.085068543855564E+07,
2448815.500000000, A.D. 1992-Jul-12 00:00:00.0000, -7.936676382713412E+08,  4.204593544110364E+08, -9.152641102867015E+07,
2448816.500000000, A.D. 1992-Jul-13 00:00:00.0000, -7.958730285681918E+08,  4.193663349516913E+08, -9.220193739760239E+07,
2448817.500000000, A.D. 1992-Jul-14 00:00:00.0000, -7.980616568570091E+08,  4.182329742700424E+08, -9.287726789332910E+07,
2448818.500000000, A.D. 1992-Jul-15 00:00:00.0000, -8.002329049385961E+08,  4.170595210430561E+08, -9.355240567574342E+07,
2448819.500000000, A.D. 1992-Jul-16 00:00:00.0000, -8.023861551362782E+08,  4.158462258855745E+08, -9.422735357036027E+07,
2448820.500000000, A.D. 1992-Jul-17 00:00:00.0000, -8.045207891690576E+08,  4.145933423832739E+08, -9.490211394802071E+07,
2448821.500000000, A.D. 1992-Jul-18 00:00:00.0000, -8.066361873037483E+08,  4.133011281976786E+08, -9.557668863075218E+07,
2448822.500000000, A.D. 1992-Jul-19 00:00:00.0000, -8.087317277509732E+08,  4.119698461589732E+08, -9.625107882061836E+07,
2448823.500000000, A.D. 1992-Jul-20 00:00:00.0000, -8.108067862280588E+08,  4.105997652820790E+08, -9.692528504457624E+07,
2448824.500000000, A.D. 1992-Jul-21 00:00:00.0000, -8.128607355790328E+08,  4.091911616872714E+08, -9.759930710528822E+07,
2448825.500000000, A.D. 1992-Jul-22 00:00:00.0000, -8.148929453310488E+08,  4.077443194734830E+08, -9.827314402682108E+07,
2448826.500000000, A.D. 1992-Jul-23 00:00:00.0000, -8.169027810885842E+08,  4.062595316727393E+08, -9.894679398614906E+07,
2448827.500000000, A.D. 1992-Jul-24 00:00:00.0000, -8.188896037340435E+08,  4.047371014968895E+08, -9.962025422750951E+07,
2448828.500000000, A.D. 1992-Jul-25 00:00:00.0000, -8.208527685313938E+08,  4.031773441515960E+08, -1.002935209683257E+08,
2448829.500000000, A.D. 1992-Jul-26 00:00:00.0000, -8.227916244285213E+08,  4.015805894937233E+08, -1.009665893235608E+08,
2448830.500000000, A.D. 1992-Jul-27 00:00:00.0000, -8.247055141029576E+08,  3.999471856736633E+08, -1.016394532980479E+08,
2448831.500000000, A.D. 1992-Jul-28 00:00:00.0000, -8.265937754973220E+08,  3.982775035549629E+08, -1.023121059147134E+08,
2448832.500000000, A.D. 1992-Jul-29 00:00:00.0000, -8.284557455467919E+08,  3.965719411407878E+08, -1.029845395425768E+08,
2448833.500000000, A.D. 1992-Jul-30 00:00:00.0000, -8.302907662920655E+08,  3.948309266691158E+08, -1.036567464420180E+08,
2448834.500000000, A.D. 1992-Jul-31 00:00:00.0000, -8.320981926005923E+08,  3.930549189043143E+08, -1.043287194562863E+08,
2448835.500000000, A.D. 1992-Aug-01 00:00:00.0000, -8.338773997395695E+08,  3.912444038310413E+08, -1.050004526890495E+08,
2448836.500000000, A.D. 1992-Aug-02 00:00:00.0000, -8.356277887824570E+08,  3.893998882826142E+08, -1.056719419837963E+08,
2448837.500000000, A.D. 1992-Aug-03 00:00:00.0000, -8.373487886142025E+08,  3.875218922170950E+08, -1.063431850925057E+08,
2448838.500000000, A.D. 1992-Aug-04 00:00:00.0000, -8.390398546464189E+08,  3.856109416225753E+08, -1.070141815436937E+08,
2448839.500000000, A.D. 1992-Aug-05 00:00:00.0000, -8.407004653840169E+08,  3.836675633564615E+08, -1.076849323139861E+08,
2448840.500000000, A.D. 1992-Aug-06 00:00:00.0000, -8.423301182309107E+08,  3.816922822198440E+08, -1.083554394298731E+08,
2448841.500000000, A.D. 1992-Aug-07 00:00:00.0000, -8.439283255546453E+08,  3.796856198457687E+08, -1.090257055928189E+08,
2448842.500000000, A.D. 1992-Aug-08 00:00:00.0000, -8.454946114825697E+08,  3.776480947302902E+08, -1.096957338710234E+08,
2448843.500000000, A.D. 1992-Aug-09 00:00:00.0000, -8.470285094808357E+08,  3.755802228207395E+08, -1.103655274627104E+08,
2448844.500000000, A.D. 1992-Aug-10 00:00:00.0000, -8.485295605551398E+08,  3.734825182877021E+08, -1.110350895164530E+08,
2448845.500000000, A.D. 1992-Aug-11 00:00:00.0000, -8.499973118617244E+08,  3.713554943083943E+08, -1.117044229894039E+08,
2448846.500000000, A.D. 1992-Aug-12 00:00:00.0000, -8.514313155591885E+08,  3.691996638247555E+08, -1.123735305281765E+08,
2448847.500000000, A.D. 1992-Aug-13 00:00:00.0000, -8.528311277946751E+08,  3.670155403090209E+08, -1.130424143628214E+08,
2448848.500000000, A.D. 1992-Aug-14 00:00:00.0000, -8.541963077908332E+08,  3.648036385833300E+08, -1.137110762108363E+08,
2448849.500000000, A.D. 1992-Aug-15 00:00:00.0000, -8.555264170359178E+08,  3.625644757237682E+08, -1.143795171915601E+08,
2448850.500000000, A.D. 1992-Aug-16 00:00:00.0000, -8.568210185955528E+08,  3.602985720503900E+08, -1.150477377526247E+08,
2448851.500000000, A.D. 1992-Aug-17 00:00:00.0000, -8.580796765520450E+08,  3.580064521835221E+08, -1.157157376090100E+08,
2448852.500000000, A.D. 1992-Aug-18 00:00:00.0000, -8.593019555508490E+08,  3.556886461459912E+08, -1.163835156929045E+08,
2448853.500000000, A.D. 1992-Aug-19 00:00:00.0000, -8.604874204098605E+08,  3.533456905171203E+08, -1.170510701104334E+08,
2448854.500000000, A.D. 1992-Aug-20 00:00:00.0000, -8.616356357433072E+08,  3.509781296945857E+08, -1.177183981010788E+08,
2448855.500000000, A.D. 1992-Aug-21 00:00:00.0000, -8.627461655858917E+08,  3.485865173832421E+08, -1.183854959987564E+08,
2448856.500000000, A.D. 1992-Aug-22 00:00:00.0000, -8.638185730891266E+08,  3.461714184838691E+08, -1.190523592013323E+08,
2448857.500000000, A.D. 1992-Aug-23 00:00:00.0000, -8.648524205076115E+08,  3.437334115625970E+08, -1.197189821683898E+08,
2448858.500000000, A.D. 1992-Aug-24 00:00:00.0000, -8.658472698825068E+08,  3.412730919875928E+08, -1.203853584836493E+08,
2448859.500000000, A.D. 1992-Aug-25 00:00:00.0000, -8.668026849951023E+08,  3.387910755610444E+08, -1.210514810325791E+08,
2448860.500000000, A.D. 1992-Aug-26 00:00:00.0000, -8.677182351592110E+08,  3.362880020333256E+08, -1.217173423440111E+08,
2448861.500000000, A.D. 1992-Aug-27 00:00:00.0000, -8.685935010561876E+08,  3.337645373899664E+08, -1.223829351106401E+08,
2448862.500000000, A.D. 1992-Aug-28 00:00:00.0000, -8.694280820178938E+08,  3.312213735867854E+08, -1.230482528313541E+08,
2448863.500000000, A.D. 1992-Aug-29 00:00:00.0000, -8.702216032148163E+08,  3.286592248728454E+08, -1.237132904349743E+08,
2448864.500000000, A.D. 1992-Aug-30 00:00:00.0000, -8.709737207570852E+08,  3.260788210258204E+08, -1.243780447082149E+08,
2448865.500000000, A.D. 1992-Aug-31 00:00:00.0000, -8.716841232827615E+08,  3.234808991174909E+08, -1.250425144049219E+08,
2448866.500000000, A.D. 1992-Sep-01 00:00:00.0000, -8.723525299625094E+08,  3.208661959487546E+08, -1.257067000361961E+08,
2448867.500000000, A.D. 1992-Sep-02 00:00:00.0000, -8.729786861097044E+08,  3.182354427253671E+08, -1.263706034520478E+08,
2448868.500000000, A.D. 1992-Sep-03 00:00:00.0000, -8.735623580318007E+08,  3.155893624078619E+08, -1.270342273620658E+08,
2448869.500000000, A.D. 1992-Sep-04 00:00:00.0000, -8.741033283976570E+08,  3.129286692304336E+08, -1.276975749077753E+08,
2448870.500000000, A.D. 1992-Sep-05 00:00:00.0000, -8.746013927136779E+08,  3.102540695112641E+08, -1.283606493374424E+08,
2448871.500000000, A.D. 1992-Sep-06 00:00:00.0000, -8.750563569364169E+08,  3.075662629677863E+08, -1.290234537838400E+08,
2448872.500000000, A.D. 1992-Sep-07 00:00:00.0000, -8.754680359549701E+08,  3.048659440344802E+08, -1.296859911199662E+08,
2448873.500000000, A.D. 1992-Sep-08 00:00:00.0000, -8.758362526055242E+08,  3.021538029592678E+08, -1.303482638621467E+08,
2448874.500000000, A.D. 1992-Sep-09 00:00:00.0000, -8.761608369310025E+08,  2.994305266498446E+08, -1.310102740950142E+08,
2448875.500000000, A.D. 1992-Sep-10 00:00:00.0000, -8.764416254931442E+08,  2.966967993498738E+08, -1.316720234016161E+08,
2448876.500000000, A.D. 1992-Sep-11 00:00:00.0000, -8.766784606414237E+08,  2.939533032680641E+08, -1.323335127907027E+08,
2448877.500000000, A.D. 1992-Sep-12 00:00:00.0000, -8.768711897250711E+08,  2.912007192817818E+08, -1.329947426205451E+08,
2448878.500000000, A.D. 1992-Sep-13 00:00:00.0000, -8.770196642929378E+08,  2.884397278071492E+08, -1.336557125237318E+08,
2448879.500000000, A.D. 1992-Sep-14 00:00:00.0000, -8.771237393567210E+08,  2.856710098836896E+08, -1.343164213399507E+08,
2448880.500000000, A.D. 1992-Sep-15 00:00:00.0000, -8.771832727960057E+08,  2.828952484784210E+08, -1.349768670638394E+08,
2448881.500000000, A.D. 1992-Sep-16 00:00:00.0000, -8.771981249653695E+08,  2.801131299866921E+08, -1.356370468132340E+08,
2448882.500000000, A.D. 1992-Sep-17 00:00:00.0000, -8.771681585402590E+08,  2.773253459045266E+08, -1.362969568210471E+08,
2448883.500000000, A.D. 1992-Sep-18 00:00:00.0000, -8.770932386298052E+08,  2.745325946693966E+08, -1.369565924533399E+08,
2448884.500000000, A.D. 1992-Sep-19 00:00:00.0000, -8.769732332115334E+08,  2.717355836969914E+08, -1.376159482586522E+08,
2448885.500000000, A.D. 1992-Sep-20 00:00:00.0000, -8.768080140144625E+08,  2.689350316501796E+08, -1.382750180599554E+08,
2448886.500000000, A.D. 1992-Sep-21 00:00:00.0000, -8.765974580813575E+08,  2.661316709208964E+08, -1.389337951093665E+08,
2448887.500000000, A.D. 1992-Sep-22 00:00:00.0000, -8.763414503305610E+08,  2.633262501454453E+08, -1.395922723325356E+08,
2448888.500000000, A.D. 1992-Sep-23 00:00:00.0000, -8.760398874202435E+08,  2.605195362998718E+08, -1.402504426861254E+08,
2448889.500000000, A.D. 1992-Sep-24 00:00:00.0000, -8.756926829744346E+08,  2.577123156102276E+08, -1.409082996280109E+08,
2448890.500000000, A.D. 1992-Sep-25 00:00:00.0000, -8.752997737021892E+08,  2.549053923644656E+08, -1.415658376521351E+08,
2448891.500000000, A.D. 1992-Sep-26 00:00:00.0000, -8.748611252702835E+08,  2.520995849964942E+08, -1.422230527822886E+08,
2448892.500000000, A.D. 1992-Sep-27 00:00:00.0000, -8.743767363822803E+08,  2.492957196314541E+08, -1.428799428888784E+08,
2448893.500000000, A.D. 1992-Sep-28 00:00:00.0000, -8.738466398069324E+08,  2.464946223162418E+08, -1.435365077255536E+08,
2448894.500000000, A.D. 1992-Sep-29 00:00:00.0000, -8.732709001065367E+08,  2.436971117614594E+08, -1.441927486761228E+08,
2448895.500000000, A.D. 1992-Sep-30 00:00:00.0000, -8.726496089755538E+08,  2.409039941482696E+08, -1.448486683031628E+08,
2448896.500000000, A.D. 1992-Oct-01 00:00:00.0000, -8.719828797126585E+08,  2.381160606106691E+08, -1.455042698376094E+08,
2448897.500000000, A.D. 1992-Oct-02 00:00:00.0000, -8.712708421853027E+08,  2.353340870306097E+08, -1.461595567274430E+08,
2448898.500000000, A.D. 1992-Oct-03 00:00:00.0000, -8.705136390209512E+08,  2.325588352689059E+08, -1.468145323046938E+08,
2448899.500000000, A.D. 1992-Oct-04 00:00:00.0000, -8.697114231304976E+08,  2.297910549479688E+08, -1.474691995742352E+08,
2448900.500000000, A.D. 1992-Oct-05 00:00:00.0000, -8.688643562876227E+08,  2.270314851745563E+08, -1.481235610958585E+08,
2448901.500000000, A.D. 1992-Oct-06 00:00:00.0000, -8.679726083628143E+08,  2.242808559070663E+08, -1.487776189222034E+08,
2448902.500000000, A.D. 1992-Oct-07 00:00:00.0000, -8.670363568446419E+08,  2.215398889134437E+08, -1.494313745597896E+08,
2448903.500000000, A.D. 1992-Oct-08 00:00:00.0000, -8.660557863797400E+08,  2.188092984121972E+08, -1.500848289302042E+08,
